,File,Text Segment,Code,Score
1455,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"2: Workload Input and Output Token Length Distribution
2) Workloads: We generate synthetic workloads based on
our internal cluster usage trace from real LLM services, which
includes over 50,000 prompts with varied input and output
token lengths, similar to ShareGPT [23] and Alpaca [24].",Inference Workload,0.5638027787208557
1458,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"Conversely, for
bursty request patterns (i.e., periods of inactivity) allocating
the model to a small MIG slice during downtime, rather than
using a full GPU, offers a more resource-efficient scheduling
decision.",Duration of Use,0.5881550312042236
1459,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"When model size is
small like GPT2-XL, we observed decreased SM ACTIVE
with increased request loads, indicating potential underutiliza-
tion of resources as describe in [28].",Duration of Use,0.5522347092628479
1465,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"F. Per Token Energy Efficiency
In this section, we discuss the energy efficiency associ-
ated with MIG usages and different requests volumes.",Deployment Environment,0.5632375478744507
1466,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"F. Per Token Energy Efficiency
In this section, we discuss the energy efficiency associ-
ated with MIG usages and different requests volumes.",Duration of Use,0.6114582419395447
1471,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"This
trend means that high load enhances resource utilization, ef-
fectively distributing energy consumption more evenly across
all tokens.",Duration of Use,0.6085399985313416
1472,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"For example, deploying the model on
7g.80gb is consistently associated with relatively high energy
consumption per token compared to using a complete GPU.",Hardware Efficiency,0.6809705495834351
1473,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"For example, deploying the model on
7g.80gb is consistently associated with relatively high energy
consumption per token compared to using a complete GPU.",System Configuration,0.6312415599822998
1474,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"For example, deploying the model on
7g.80gb is consistently associated with relatively high energy
consumption per token compared to using a complete GPU.",Deployment Environment,0.6322590708732605
1475,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"For example, deploying the model on
7g.80gb is consistently associated with relatively high energy
consumption per token compared to using a complete GPU.",Duration of Use,0.55559241771698
1476,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"This energy inefficiency arises from enabling MIG on GPU,
which incurs additional overhead and leads to an increase in
static power, but it still uses all computation units, akin to a
GPU.",Hardware Efficiency,0.6178090572357178
1477,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"This energy inefficiency arises from enabling MIG on GPU,
which incurs additional overhead and leads to an increase in
static power, but it still uses all computation units, akin to a
GPU.",System Configuration,0.6262614727020264
1481,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"Although, there can be more efficient scheduling
methods to further reduce required GPU resources and energy
consumption; we leave this scheduling optimization problem
to our future study.",Model Optimization Techniques,0.5939664840698242
1482,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,", 7g.80gb, gpu} do
latency ←GETLATENCY(reqRate, sliceSize)
if latency < SLA then
return sliceCount, sliceSize
end if
end for
sliceCount ←sliceCount + 1
end while
C. Energy Consumption Estimation
We estimate energy consumption using benchmarking data
and model deployment decisions from Algorithm 1.",Hardware Efficiency,0.5581260323524475
1484,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,", 7g.80gb, gpu} do
latency ←GETLATENCY(reqRate, sliceSize)
if latency < SLA then
return sliceCount, sliceSize
end if
end for
sliceCount ←sliceCount + 1
end while
C. Energy Consumption Estimation
We estimate energy consumption using benchmarking data
and model deployment decisions from Algorithm 1.",Model Optimization Techniques,0.5968695282936096
1486,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"To project 1-hour energy
consumption, we scale the 5-minute data.",Duration of Use,0.5711418390274048
1489,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"DISCUSSION
In the rapidly advancing domain of Large Language Model
(LLM) serving, the performance of inference server runtimes
has seen remarkable improvements, with throughput enhance-
ments exceeding 10x in the last year [29].",Inference Workload,0.6050649881362915
1493,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"[26] “LLM
Has
a
Performance
Problem
Inherent
to
its
Architecture:
Latency.”
https://www.proxet.com/blog/
llm-has-a-performance-problem-inherent-to-its-architecture-latency.",Model Size,0.5556491613388062
1494,Optimizing_GPU_Multiplexing_for_Efficient_and_Cost-Effective_Access_to_Diverse_Large_Language_Models_in_GPU_Clusters.pdf,"[28] P. G. Recasens, Y. Zhu, C. Wang, E. K. Lee, O. Tardieu, A. Youssef,
J. Torres, and J. L. Berral, “Towards Pareto Optimal Throughput in
Small Language Model Serving,” in Proceedings of the 4th Workshop
on Machine Learning and Systems, pp.",Inference Workload,0.5642614364624023
1496,2409.04833v1.pdf,LLMs require an extreme amount of parameters to attain high performance.,Model Size,0.5918976068496704
1498,2409.04833v1.pdf,"Optimizing LLM performance involves two main approaches: fine-tuning pre-trained models for
specific tasks to achieve state-of-the-art performance, and reducing costs or improving training time while
maintaining similar performance.",Model Size,0.5996271371841431
1499,2409.04833v1.pdf,"We then delve into recent optimization and acceleration
strategies such as training optimization, hardware optimization, scalability and reliability, accompanied by
the taxonomy and categorization of these strategies.",Model Optimization Techniques,0.5781548023223877
1503,2409.04833v1.pdf,"• Identify challenges associated with training, inference,
and system serving for LLMs (billions/trillions of pa-
rameters).",Model Size,0.5664267539978027
1507,2409.04833v1.pdf,"This serves as a valu-
able resource for understanding the current landscape of
LLM optimization.",Model Size,0.5600396394729614
1509,2409.04833v1.pdf,"• Case studies: We include two in-depth case stud-
ies that demonstrate practical approaches to optimiz-
ing model training and enhancing inference efficiency.",Inference Workload,0.589868426322937
1511,2409.04833v1.pdf,"Addi-
tionally, it delves into recent optimization and acceleration
strategies employed within LLMs, including the taxonomy
and categorization of these strategies (presented in Fig.",Model Size,0.5520827174186707
1512,2409.04833v1.pdf,"Finally,
we illustrate these concepts with two real-world examples:
optimizing model training and improving inference efficiency
through case studies (Section VIII).",Inference Workload,0.571941077709198
1516,2409.04833v1.pdf,"Bai et al.,
in [28] provide a systematic survey that provides an overview
of LLM resource efficiency.",Model Size,0.5845409631729126
1517,2409.04833v1.pdf,"It focuses on LLM significant
resource consumption in computational, memory, energy, and
financial aspects.",Model Size,0.6309611797332764
1518,2409.04833v1.pdf,"It focuses on LLM significant
resource consumption in computational, memory, energy, and
financial aspects.",Hardware Efficiency,0.5606235265731812
1519,2409.04833v1.pdf,"It focuses on LLM significant
resource consumption in computational, memory, energy, and
financial aspects.",System Configuration,0.5526623129844666
1525,2409.04833v1.pdf,"In the model-centric method focuses on optimizing the LLMs
through techniques including compression, efficient training,
and specialized architectures.",Model Size,0.567911684513092
1528,2409.04833v1.pdf,"Moreover, resource limitations and the impact
of various optimization techniques in LLMs were addressed
through two in-depth case studies.",Model Size,0.5976166129112244
1531,2409.04833v1.pdf,"• Training time reduction: We looked for data on how
different techniques impacted the time required to train
LLMs.",Model Size,0.5942462086677551
1535,2409.04833v1.pdf,"It will
also explore potential explanations for observed variations
in effectiveness, with particular attention paid to factors like
LLM size, resources used, and the NLP task addressed.",Model Size,0.5678433179855347
1538,2409.04833v1.pdf,"System serving ensures the model’s longevity and effective-
ness in real-world applications, handling large volumes of
requests, monitoring the model’s performance, and providing
continuous updates or modifications as needed [11], [19],
[53].",Duration of Use,0.5598281025886536
1539,2409.04833v1.pdf,"In the section IV, we provide a categorization of the most
recent frameworks and libraries utilized for LLMs optimiza-
tion, structured into three primary classes: training, inference,
and deployment and system serving (presented in Fig.",Model Size,0.575313925743103
1540,2409.04833v1.pdf,"Training LLMs requires distributed training algorithms,
which employ parallel processing techniques to efficiently
train these massive models.",Model Size,0.5733798742294312
1545,2409.04833v1.pdf,"Each offers unique func-
tionalities to overcome limitations in LLM training.",Model Size,0.6172829866409302
1547,2409.04833v1.pdf,"It uti-
lizes techniques like layer-specific kernels and mixed-
precision training to enhance GPU utilization and reduce
memory usage.",Model Optimization Techniques,0.5814582705497742
1555,2409.04833v1.pdf,"Finally,
the model can achieve 100× higher maximum throughput
(effective batch size 144, or 4608 tokens in total) with 4-bit
quantization to compression and 4000 seconds by holding
all weights in the CPU and getting rid of disk offloading.",Model Optimization Techniques,0.5597423911094666
1556,2409.04833v1.pdf,"The model achieved these results by aggregating memory
and computation from the GPU, CPU, and disk, and by
using a number of techniques to improve efficiency, such
as I/O schedule tasks, possible compression techniques, and
distributed pipeline parallelism.",Model Optimization Techniques,0.55284184217453
1558,2409.04833v1.pdf,"These results demonstrate
PETALS’s superior performance for running large models
with limited resources.",Inference Workload,0.5630255937576294
1563,2409.04833v1.pdf,"9) Splitwise
Splitwise [65] investigates inefficiencies in LLM inference,
which relies on expensive GPUs.",Inference Workload,0.5634725093841553
1564,2409.04833v1.pdf,"The analysis reveals two dis-
tinct phases in LLM inference: a compute-intensive prompt
computation and a memory-intensive token generation phase.",Inference Workload,0.6913684606552124
1572,2409.04833v1.pdf,": Preparation of Papers for IEEE TRANSACTIONS and JOURNALS
12) LLM Inference Frameworks and Libraries: Challenges
and Key Findings
This section presents various frameworks and libraries de-
signed to improve the efficiency of running LLMs.",Model Size,0.5625311732292175
1573,2409.04833v1.pdf,"Challenges of LLM Inference:
• LLMs are computationally expensive due to their mas-
sive size and complex architecture.",Model Size,0.5561493635177612
1575,2409.04833v1.pdf,"• Traditional inference methods struggle to handle large
models on resource-constrained devices.",Inference Workload,0.5754468441009521
1580,2409.04833v1.pdf,"• Variability of input: LLM performance can suffer when
dealing with input sequences of varying lengths, requir-
ing dynamic memory allocation strategies.",Model Size,0.5513520240783691
1582,2409.04833v1.pdf,"This is a significant im-
provement for processing large LLMs.",Model Size,0.6250993609428406
1583,2409.04833v1.pdf,"By focusing
on memory management, efficient GPU utilization, user-
friendly tools, and co-optimization.",Model Optimization Techniques,0.6105369925498962
1584,2409.04833v1.pdf,"V. TRAINING OPTIMIZATION
Training optimization in LLMs involves improving the effi-
ciency and effectiveness of the training process.",Model Size,0.5939540863037109
1586,2409.04833v1.pdf,"MODEL OPTIMIZATION
Model optimization in LLMs refers to the process of im-
proving the model’s architecture, structure, or parameters
to enhance its overall performance.",Model Size,0.5885164737701416
1587,2409.04833v1.pdf,"Common model optimization strategies for LLMs include al-
gorithmic optimization (section V-A1), layer-specific kernels
(section V-A2), model partition (section V-A3), fine-tuning
(section V-A4), and scheduler optimization (section V-A5).",Model Size,0.5673509240150452
1590,2409.04833v1.pdf,"One of the techniques is cross-operation
zero skipping, which eliminates unnecessary computations by
skipping zero or near-zero values across multiple operations.",Model Optimization Techniques,0.5698667764663696
1591,2409.04833v1.pdf,"These techniques effec-
tively eliminate unnecessary computations, minimize mem-
ory footprint, and reduce the cost of accessing GPU global
memory, leading to significant performance gains compared
14
VOLUME 11, 2023
Author et al.",Model Optimization Techniques,0.5936102271080017
1592,2409.04833v1.pdf,"Comparative analysis between different categories
Optimization
Focus
Performance
Cost
Scalability
Training
Optimization
Focuses on accelerating the training
process and minimizing resource us-
age within LLMs.",Model Size,0.5825351476669312
1594,2409.04833v1.pdf,"Hardware
Optimization
Systematically enhances the perfor-
mance, efficiency, and functionality
of computer hardware by addressing
bottlenecks in hardware architecture,
software, and operating systems.",Model Optimization Techniques,0.561142086982727
1595,2409.04833v1.pdf,"Lower
deployment
costs
by
enabling
inference
on
resource-constrained
devices (CPUs, FPGAs) or
requiring fewer servers for
the same workload.",Model Optimization Techniques,0.5973249077796936
1597,2409.04833v1.pdf,"Scalability and Re-
liability
Improve the ability to train and run
large models on distributed systems
and handle potential hardware issues.",Inference Workload,0.582168459892273
1602,2409.04833v1.pdf,"This strategy mitigates the significant time
costs associated with numerous kernel function launches and
GPU memory I/O operations for intermediate results.",Model Optimization Techniques,0.5969463586807251
1604,2409.04833v1.pdf,"This
technique breaks down the model into smaller, more efficient
submodels can be tailored for different hardware platforms.",Model Optimization Techniques,0.614057719707489
1605,2409.04833v1.pdf,"This
selective approach significantly decreases the overall memory
footprint and the number of parameters to be trained.",Model Optimization Techniques,0.5609563589096069
1608,2409.04833v1.pdf,"The framework adopts the Lion optimizer, known for its
memory efficiency and compatibility with quantization, and
the conversion of all model states into integers to minimize
memory footprint.",Model Optimization Techniques,0.5946312546730042
1611,2409.04833v1.pdf,"Existing techniques like LOMO reduce memory usage but
compromise performance.",Model Optimization Techniques,0.5873673558235168
1613,2409.04833v1.pdf,"SIZE REDUCTION OPTIMIZATION
Minimizing the size or complexity of LLMs is a crucial
optimization technique known as size reduction optimiza-
tion.",Model Size,0.6038023233413696
1615,2409.04833v1.pdf,"This approach is essential for addressing challenges
associated with memory demands, computational efficiency,
and storage limitations.",Model Optimization Techniques,0.5723568797111511
1616,2409.04833v1.pdf,"Size reduction optimization encom-
passes various techniques, including model compression and
quantization (Section V-B1), pruning (Section V-B2), and
hyperparameter optimization (Section V-B3).",Model Optimization Techniques,0.6411323547363281
1617,2409.04833v1.pdf,"However, a
smaller model architecture requires less computation power
and allows to boost up the gradient computations, as a result
the rates of the improved model within the time remain nearly
unchanged.",Model Optimization Techniques,0.5699888467788696
1619,2409.04833v1.pdf,"Furthermore, it em-
ploys 4-bit quantization to compress weights and attention
cache without compromising accuracy, significantly reduc-
ing model size and memory footprint.",Model Optimization Techniques,0.6364156603813171
1622,2409.04833v1.pdf,"QMoE [79] is a compression and execution framework
that reduces memory usage significantly.",Model Optimization Techniques,0.6054062247276306
1626,2409.04833v1.pdf,"This significantly reduces the total memory footprint
and the number of trainable parameters, while still achieving
comparable performance to full fine-tuning on a variety of
downstream tasks.",Model Optimization Techniques,0.597375750541687
1627,2409.04833v1.pdf,"While it was applied to GPT-2
and OPT, it achieved a compression ratio of over 10 times
under 4-bit quantization and a reduction in the number of
trainable parameters by over 1,000-fold, while still achieving
competitive performance on a variety of downstream tasks.",Model Optimization Techniques,0.5573126673698425
1633,2409.04833v1.pdf,"To enhance efficiency, quantization techniques have
been employed to store a higher number of parameters per
GPU, thereby decreasing the need for consecutive devices and
communication rounds and use 8-bit precision to compress
the weights, reducing the nodes required to store all layers.",Model Optimization Techniques,0.5864388942718506
1634,2409.04833v1.pdf,"It converts all model states into integers to mini-
mize memory footprint and employs the Lion optimizer for its
memory efficiency and compatibility with quantization.",Model Optimization Techniques,0.5730120539665222
1636,2409.04833v1.pdf,"This significantly reduces
model size with minimal accuracy loss, achieved through
fine-tuning with a small amount of data.",Model Optimization Techniques,0.5596665740013123
1637,2409.04833v1.pdf,"The algorithm is an extended version of
CoFiPruning that allows the source model to be pruned to
any specified target architecture, based on the desired model
size and performance requirements.",Model Optimization Techniques,0.5604614615440369
1638,2409.04833v1.pdf,"3) Hyperparameter Optimization
Selecting the right hyperparameters is essential for develop-
ing effective LLMs, as these parameters significantly influ-
ence the model’s convergence speed, generalization ability,
and overall performance in various language tasks.",Model Size,0.6307730674743652
1640,2409.04833v1.pdf,"The efficiency of the model is
demonstrated through the successful training of large-scale
VOLUME 11, 2023
19
Author et al.",Inference Workload,0.5671175122261047
1641,2409.04833v1.pdf,"In addition to its performance and
energy efficiency benefits, this solution proves to be more
cost-effective than GPU-based alternatives.",Model Optimization Techniques,0.5830745697021484
1645,2409.04833v1.pdf,"Splitwise [65] (section
IV-B9) improves LLM inference by separating workload onto
different machines for high throughput, cost, or power effi-
ciency.",Inference Workload,0.5574575662612915
1646,2409.04833v1.pdf,"• Balancing efficiency and accuracy: Optimizing LLMs
requires finding a balance between efficient resource
utilization and maintaining model performance.",Model Size,0.6510982513427734
1648,2409.04833v1.pdf,"Key Findings:
• Algorithmic: Techniques like FlexGen [17], LightSeq
[63], and NLP-Fast [60] improve efficiency by optimiz-
ing computations, memory access, and utilizing special-
ized hardware kernels.",Model Optimization Techniques,0.5670099854469299
1651,2409.04833v1.pdf,"• Size reduction optimization: This approach focuses on
reducing model complexity through techniques like
quantization (reducing storage bits) and pruning (remov-
ing non-essential parts).",Model Optimization Techniques,0.7047932147979736
1657,2409.04833v1.pdf,"By identifying and addressing bottlenecks
in hardware architecture [18], software, and the operating
system, hardware optimization can enhance overall speed,
reduce power consumption, and improve the reliability of
hardware components (Fig.",Model Optimization Techniques,0.559901237487793
1658,2409.04833v1.pdf,"Splitwise [65] (Section IV-B9)
is a technique to optimize hardware utilization by separating
the prompt computation and token generation phases onto
different machines.",Inference Workload,0.5503770112991333
1666,2409.04833v1.pdf,"To maintain computational effi-
ciency, the model minimizes data traffic to and from the GPU,
increases GPU memory utilization, and allows offloading
data and computation to the CPU.",Hardware Efficiency,0.6333916187286377
1667,2409.04833v1.pdf,"To maintain computational effi-
ciency, the model minimizes data traffic to and from the GPU,
increases GPU memory utilization, and allows offloading
data and computation to the CPU.",Model Optimization Techniques,0.5567079186439514
1670,2409.04833v1.pdf,"C. HARDWARE OPTIMIZATION: CHALLENGES AND KEY
FINDINGS
Challenges of Hardware Optimization:
• Memory limitation: Deep learning models can require
vast amounts of memory to store parameters, activations,
and gradients.",Model Optimization Techniques,0.5617305636405945
1672,2409.04833v1.pdf,"• Model parallelism: Splitting models across multiple de-
vices can handle larger models but can introduce com-
munication overhead, impacting training speed.",Inference Workload,0.5579806566238403
1674,2409.04833v1.pdf,"The model ensures continuous
training and boosts overall efficiency by redistributing work-
load in case of device failure or premature termination.",Duration of Use,0.5517067313194275
1676,2409.04833v1.pdf,"Despite
a growth in model size by a factor of 10, the approach
minimizes data traffic to and from the GPU, maximizes
GPU memory utilization, and facilitates offloading data and
computation to the CPU.",Model Optimization Techniques,0.5865696668624878
1677,2409.04833v1.pdf,"ZeRO-Offload maintains a single
copy of optimizer states in CPU memory, ensuring constant
communication volume and CPU computation, regardless of
data parallelism.",Model Optimization Techniques,0.5549010634422302
1681,2409.04833v1.pdf,"These
case studies illustrate how cutting-edge techniques in model
compression, pruning, and inference optimization can signif-
icantly enhance the performance and feasibility of deploying
these massive models on more accessible hardware.",Model Optimization Techniques,0.5727033615112305
1682,2409.04833v1.pdf,"Pruning, or
removing less important parameters, can help mitigate these
issues, but traditional pruning methods often require multiple
iterations of fine-tuning, which is computationally expensive.",Model Optimization Techniques,0.6138893961906433
1686,2409.04833v1.pdf,"This one-
shot approach significantly reduces the time and complexity
compared to iterative pruning methods.",Model Optimization Techniques,0.6265817284584045
1693,2409.04833v1.pdf,"This approach allows for the compression of large
models by quantizing their parameters to extremely low pre-
cision, which drastically reduces the model size while main-
taining its performance.",Model Optimization Techniques,0.6204910278320312
1702,2409.04833v1.pdf,"C. LLM INFERENCE CHALLENGES
Efficient inference of LLMs is critical for their practical
application, as these models are computationally expensive
due to their size and complexity.",Model Size,0.5601825714111328
1704,2409.04833v1.pdf,"Computational expense: The massive size and complex
architecture of LLMs make traditional inference methods
inefficient, especially on resource-constrained devices.",Model Size,0.5726084113121033
1708,2409.04833v1.pdf,"D. LLM INFERENCE KEY FINDINGS
Hardware specialization: Frameworks like Splitwise [65]
improve inference by separating compute-intensive and
26
VOLUME 11, 2023
Author et al.",Inference Workload,0.556052565574646
1709,2409.04833v1.pdf,"This targeted approach optimizes resource
usage and enhances performance.",Model Optimization Techniques,0.550516664981842
1710,2409.04833v1.pdf,"This holistic resource management approach
significantly improves inference efficiency.",Inference Workload,0.5617088079452515
1717,2409.04833v1.pdf,"G. HARDWARE OPTIMIZATION IN LLM
Optimizing hardware for LLM involves overcoming memory
limitations and improving utilization.",Model Size,0.5696862936019897
1718,2409.04833v1.pdf,"G. HARDWARE OPTIMIZATION IN LLM
Optimizing hardware for LLM involves overcoming memory
limitations and improving utilization.",Model Optimization Techniques,0.5509739518165588
1719,2409.04833v1.pdf,"Key findings include
efficient memory management, hardware-aware optimiza-
tion, and model parallelism.",Model Optimization Techniques,0.62520432472229
1721,2409.04833v1.pdf,"We identified the challenges associated
with training, inference, and system serving for LLM with
billion or trillion parameters.",Model Size,0.6284509301185608
1725,2409.04833v1.pdf,"A. OPTIMIZATION FOR RESOURCE-CONSTRAINED
ENVIRONMENTS
Hybrid processing: Develop hybrid processing techniques,
where computation is split between GPUs and CPUs to op-
timize memory usage and computational load.",Model Optimization Techniques,0.5977640151977539
1726,2409.04833v1.pdf,"This includes better utilization
of CPU, GPU, and NVMe memory to handle larger models
with fewer resources.",Hardware Efficiency,0.601667046546936
1728,2409.04833v1.pdf,"This includes better utilization
of CPU, GPU, and NVMe memory to handle larger models
with fewer resources.",Model Optimization Techniques,0.5883238315582275
1731,2409.04833v1.pdf,"MEMORY AND COMPUTATION OPTIMIZATION
Advanced memory management: Implement various tech-
niques like dynamic catching, memory recycling, and effi-
cient layer normalization (as presented in ByteTransformer
[4] and LightSeq2 [54]) to overcome the memory overhead
problem.",Model Optimization Techniques,0.6386587023735046
1737,2409.04833v1.pdf,"F. ADVANCED COMPRESSION AND QUANTIZATION
Sophisticated compression techniques: To reduce model size
without significant accuracy loss instigate new methods for
both lossless and lossy compression going beyond FlexGen’s
4-bit quantization [17].",Model Optimization Techniques,0.6057201027870178
1746,2409.04833v1.pdf,"Minimiz-
ing the need for multiple high-end GPUs.",Model Optimization Techniques,0.594284176826477
1747,2409.04833v1.pdf,"Reduce the need for high-end, resource-
intensive hardware.",Model Optimization Techniques,0.5892689824104309
1752,2409.04833v1.pdf,"Reduces deployment costs by enabling
less powerful hardware for inference.",Model Optimization Techniques,0.5960227251052856
1753,2409.04833v1.pdf,"Works with a wider range of LLMs, and
its efficiency increases with even larger
models due to quantization.",Model Size,0.5560302734375
1755,2409.04833v1.pdf,"Enables LLM training on resource-
constrained environments by signifi-
cantly reducing memory footprint while
achieving comparable performance to
AdamW, especially for models with a
large number of parameters.",Model Size,0.5651147365570068
1756,2409.04833v1.pdf,"Reduces operational costs by optimizing
memory usage through a sequence-length-
aware memory allocation algorithm, en-
suring efficient resource utilization.",Model Optimization Techniques,0.5617169141769409
1759,2409.04833v1.pdf,"Focuses on weight-only quantization, reduces
model size efficiently, potentially enabling de-
ployment on less powerful hardware.",Model Optimization Techniques,0.6209158301353455
1762,2409.04833v1.pdf,"Enables effective quantization down to 3-bit or
even lower precisions, significantly reducing
the model size.",Model Optimization Techniques,0.6005061268806458
1769,2409.04833v1.pdf,"Scales well using homogeneous or
heterogeneous machines for prompt
computation and token generation
phases.",Inference Workload,0.5698165893554688
1771,2409.04833v1.pdf,"Significantly reduces training costs for large
models due to faster training and lower memory
usage.",Inference Workload,0.5530443787574768
1774,2409.04833v1.pdf,"Precisely quantized models to 3 or 4 bits per parameter, taking a few hours on models with
hundreds of billions of parameters.",Model Optimization Techniques,0.5546275973320007
1777,2409.04833v1.pdf,"Reducing trainable parameters by 10,000x and memory usage by 3× compared to traditional
methods.",Model Optimization Techniques,0.5831953883171082
1779,2409.04833v1.pdf,"This allows for training LLMs with significantly less memory usage, making large-
scale LLM training more accessible.",Model Size,0.5524342060089111
1781,2409.04833v1.pdf,"Achieves significant memory reduction during fine-tuning by utilizing quantization techniques,
the Lion optimizer, and integer-based model states.",Model Optimization Techniques,0.5984063744544983
1782,2409.04833v1.pdf,"Achieves significant memory reduction through a custom compression algorithm that shrinks
models to less than 1 bit per parameter, enabling execution on affordable hardware like single
servers with multiple GPUs.",Model Optimization Techniques,0.625948429107666
1785,2310.03003v1.pdf,"Inference energy costs already receive less attention
than the energy costs of training LLMs—despite how often these
large models are called on to conduct inference in reality (e.g.,
ChatGPT).",Model Size,0.5622074604034424
1786,2310.03003v1.pdf,"Inference energy costs already receive less attention
than the energy costs of training LLMs—despite how often these
large models are called on to conduct inference in reality (e.g.,
ChatGPT).",Inference Workload,0.6007862091064453
1788,2310.03003v1.pdf,"In this paper, we describe experiments conducted to study the
computational and energy utilization of inference with LLMs.",Model Size,0.5671374797821045
1789,2310.03003v1.pdf,"In this paper, we describe experiments conducted to study the
computational and energy utilization of inference with LLMs.",Inference Workload,0.5641044974327087
1791,2310.03003v1.pdf,"To our knowledge, our
work is the one of the first to study LLM inference performance
from the perspective of computational and energy resources at
this scale.",Model Size,0.552168607711792
1796,2310.03003v1.pdf,"Compounding this issue, estimates
for inference are even less readily available [12] despite their
significant share of energy costs and their likely larger impact
on the environment [13]—especially since model inference
calls can occur more frequently than training/fine-tuning for
real-world deployments and applications.",Inference Workload,0.5619651079177856
1797,2310.03003v1.pdf,"While
our emphasis is on characterizing the compute performance
and energy used for multi-node, multi-GPU inference, we
also include results from single node instances using smaller
variants of the model as a baseline comparison.",Inference Workload,0.5994836091995239
1798,2310.03003v1.pdf,"We hope our
work will help illustrate some of the compute performance
and energy utilization characteristics of LLM inference.",Inference Workload,0.55800461769104
1799,2310.03003v1.pdf,"We provide a brief
overview of LLMs and LFMs below along with details around
the specific LLM we use for our analysis.",Model Size,0.5658913850784302
1801,2310.03003v1.pdf,"Typically, LLMs refer to language models containing on
the order of hundreds of millions to billions of parameters
that are trained on extremely large datasets of text.",Model Size,0.6277535557746887
1809,2310.03003v1.pdf,"This, in turn, may impact inference performance in
either throughput rates or energy costs.",Hardware Efficiency,0.5516705513000488
1811,2310.03003v1.pdf,"This, in turn, may impact inference performance in
either throughput rates or energy costs.",Duration of Use,0.5684889554977417
1812,2310.03003v1.pdf,"For both datasets, we sample 4,096 inputs for our inference
experiments.",Inference Workload,0.570950984954834
1813,2310.03003v1.pdf,"C. Evaluation
Our goal is to evaluate the inference performance, latency,
and inference energy costs of LLaMA 65B as a representative
large language model that requires sharding across multiple
GPUs.",Inference Workload,0.5556555986404419
1815,2310.03003v1.pdf,"Inference performance is measured in terms of rates: words,
tokens, and responses per second or, equivalently, the number
of words, tokens, and responses generated per second.",Inference Workload,0.5710983276367188
1819,2310.03003v1.pdf,"Inference energy metrics are calculated by combining the
inference metrics above with the energy data collected from
our GPUs using NVIDIA’s utilities described above.",Hardware Efficiency,0.6419951915740967
1820,2310.03003v1.pdf,"Inference energy metrics are calculated by combining the
inference metrics above with the energy data collected from
our GPUs using NVIDIA’s utilities described above.",System Configuration,0.5602126121520996
1821,2310.03003v1.pdf,"Specif-
ically, energy per second is defined as the total aggregate
GPU energy spent from a single experiment/job (across all
shards) divided by the total run time of that experiment/job in
seconds.",Hardware Efficiency,0.5572881698608398
1824,2310.03003v1.pdf,"This question can be important for researchers
and users who have may not have limitless computational
resources and hardware acceleration or may be constrained
in terms of GPU memory, etc.",Model Optimization Techniques,0.5816807150840759
1825,2310.03003v1.pdf,"For each model, in
line with the spirit of the bare minimum settings, inference
is done with a batch size of 64 and an maximum generation
length of 256.",Inference Workload,0.665037214756012
